ma,year,MAR,NI,DR_SYNCH,MCAP,LEV,M/B,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
ASM,2022,-0.390550013,0.424965341,10,28.90750338,0.589244661,0.45715472,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ASM,2023,0.160178195,0.070228423,10,28.75569736,0.614610355,0.393446047,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ASP,2016,-0.238306293,0.101269775,2,26.25287158,0.552781538,0.650546521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2017,0.008395678,0.175168052,3,26.13508854,0.684959768,0.528248996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2018,0.01541189,0.245638793,5,26.28923922,0.693595402,0.542939747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2019,0.197306234,0.153209119,2,26.28063085,0.695591441,0.523223408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2020,-0.100959196,0.123488177,9,26.87702589,0.717481563,0.927207564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ASP,2021,0.713845014,0.053874701,7,25.99006277,0.757640778,0.394270288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ASP,2022,-0.206584088,0.070627153,9,26.04807717,0.766825068,0.418794368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ASP,2023,-0.245012737,-0.40999524,7,25.77602981,0.828154914,0.400746425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AST,2018,0.023571971,0.065530939,6,28.74943603,0.166841929,5.514128785,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AST,2019,0.463343294,0.069401713,3,28.62427289,0.262831798,4.192087561,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AST,2020,-0.238900004,-0.019091444,9,28.48501082,0.135541251,4.347893255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AST,2021,-0.233261579,-0.054706021,7,28.56593731,0.179242561,6.175170163,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AST,2022,0.207546145,0.013271209,7,28.55528002,0.213161125,5.532698015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AST,2023,-0.22707451,0.05976092,3,28.56416896,0.227947305,4.326034705,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ATS,2016,-0.227639128,,10,25.91761061,0.378823307,4.42219992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2017,2.628276915,0.005225772,9,25.65485792,0.440581818,3.323565562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2018,-0.053083143,0.002871495,9,25.46645732,0.325160233,2.726828522,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2019,0.212280065,0.000352963,8,25.50238933,0.18199018,2.823872653,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2020,-0.297505141,0.001140077,6,25.46950146,0.2175259,2.758324834,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ATS,2021,-0.449617034,0.01938232,9,24.53325612,0.282520457,1.06448828,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ATS,2022,0.239945607,0.017907613,10,24.96171074,0.103671126,1.603302862,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ATS,2023,0.379804482,0.003331539,10,24.11609497,0.137750789,0.684629656,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BAF,2021,0,0.107263667,10,27.92778681,0.733415267,0.924857655,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BAF,2022,-0.245565329,0.213882377,8,28.68547251,0.631500814,1.647129517,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BAF,2023,0.146230918,0.010564851,9,28.71987394,0.707924529,1.556793855,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BAX,2017,-0.273491963,0.149375876,1,25.85753369,0.711292377,1.176810886,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2018,0.569983865,0.135904,1,26.71307902,0.793825818,3.031725523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2019,0.401278971,0.212913178,6,27.20315701,0.796620431,3.598825102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2020,0.091251893,0.223329824,6,27.09289281,0.67812456,2.088231658,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BAX,2021,-0.462504575,0.103338905,7,27.07732279,0.726673402,2.538773379,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BAX,2022,0.462043316,0.1124854,3,26.56506961,0.680776856,1.40522196,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BAX,2023,-0.358495183,0.083525935,2,26.56268582,0.709372227,1.631001071,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BBC,2016,0.20860734,0.094971067,3,27.95322054,0.276897441,1.833230355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2017,-0.44204033,0.070520068,3,27.66367454,0.267995991,1.260838732,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2018,0.036244038,0.106004836,2,27.54998758,0.268663326,1.005014094,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2019,-0.090893164,0.103489686,1,27.68289168,0.360770199,1.049171378,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2020,0.137372278,0.091732557,5,27.68581566,0.289922551,0.964043355,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBC,2021,-0.169659235,0.021205963,5,27.44053099,0.401377593,0.842164044,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BBC,2022,0.059867475,0.23339878,2,27.61541606,0.263219921,0.722145202,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BBC,2023,-0.210024772,0.097674756,4,27.59424106,0.393273461,0.682479642,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BBS,2016,-0.118731056,0.128847257,3,24.95737234,0.59288206,0.648568488,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2017,-0.2614333,0.05730589,4,24.87587931,0.716588639,0.615430742,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2018,0.053843477,0.07822005,3,24.9660304,0.755704436,0.665920063,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2019,0.484837802,0.08058203,1,24.97461415,0.754302537,0.666504892,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2020,-0.519005331,0.096003253,1,25.07225262,0.72370835,0.726317361,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBS,2021,-0.343315293,0.13189172,6,24.86640056,0.719852557,0.569948084,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BBS,2022,0.608560741,0.124009507,4,24.91292058,0.682571184,0.605279338,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BBS,2023,-0.026637352,0.085726192,3,24.91292058,0.64190387,0.615680303,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCC,2016,0.29970164,0.194577088,8,27.38393238,0.59091111,0.402692049,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2017,-0.561320122,-0.004457509,6,27.34076021,0.627790229,0.415228975,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2018,0.158438861,0.118110196,6,27.32594512,0.586534747,0.391688319,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2019,-0.105459362,0.167146692,7,27.70621998,0.55790522,0.53726618,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2020,-0.223285887,0.134439833,9,28.42195524,0.487453587,1.042417599,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCC,2021,0.285864861,0.03536413,9,27.91670066,0.453448217,0.628072525,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCC,2022,-0.037875918,0.047445817,10,27.97950156,0.482179309,0.667523101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCC,2023,-0.225222762,-0.164820969,9,27.60401729,0.511878037,0.545322113,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCE,2016,-0.129129816,0.071497549,6,25.87366307,0.71832608,0.48447754,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2017,-0.307034196,0.169235563,3,25.8788669,0.692018407,0.486383304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2018,0.189464616,0.213479241,4,26.05743286,0.716738473,0.566316552,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2019,0.155821308,0.179334565,4,26.70846077,0.571442428,1.083437385,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2020,0.458869351,0.083191333,8,26.9278236,0.618755986,1.384349804,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BCE,2021,0.408182314,0.044716528,9,26.01556513,0.51428817,0.50609827,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BCE,2022,-0.377450159,-0.29374276,10,26.0416309,0.486957996,0.613455636,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BCE,2023,-0.100616694,0.003818117,7,26.03128598,0.515146842,0.605723446,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BCF,2020,-0.576815983,0.12678725,2,27.34129995,0.30234493,2.724577087,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BCF,2021,-0.356720118,0.07187572,4,27.57842788,0.255445878,3.13426212,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BCF,2022,0.782763352,0.114004169,1,27.53063531,0.250082942,2.667917751,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BCF,2023,-0.155743751,0.070194715,3,27.80331003,0.265515849,3.359886803,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BCM,2018,0.142475715,0.128185333,3,31.00219628,0.701432568,2.15797119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2019,0.313589729,0.090369005,3,31.61666626,0.638058028,3.417116659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2020,0.186115696,0.042710795,9,31.88493025,0.662485102,4.245494965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BCM,2021,-0.025741863,0.021365255,8,32.07092153,0.651057897,4.957797611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BCM,2022,0.286761063,0.020335922,9,32.0830576,0.632239687,4.829853564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
BCM,2023,-0.251877366,0.026573985,9,31.94208866,0.635502272,3.826858606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BDB,2016,1.108981488,0.168185755,1,23.14494333,0.155265475,0.869290698,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2017,-0.250480261,0.067437167,2,23.19373349,0.155951095,0.925576273,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2018,2.470782289,0.059777119,1,23.19373349,0.200817337,0.931516368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2019,0.043826612,0.092160586,4,23.22190437,0.233692176,0.936359525,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2020,-0.565977681,0.112205802,1,23.47424708,0.238140804,1.153873107,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BDB,2021,-0.429451936,0.100490152,1,23.31045777,0.425337726,0.943137973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BDB,2022,0.289395874,0.104933153,2,23.20321224,0.338360335,0.845287356,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BDB,2023,-0.108854851,0.078982897,2,23.39180341,0.300977942,1.04909156,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BED,2016,-0.100404195,0.070229059,3,25.31838569,0.163236089,2.196200092,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2017,-0.293769037,0.063718267,2,24.95737234,0.231562799,1.745775954,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2018,0.016244177,0.411169997,4,25.48543977,0.139527406,1.888822148,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2019,-0.148841504,0.061721132,1,25.28761403,0.189469684,2.340622072,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BED,2020,-0.567813282,0.078442502,1,25.65051952,0.196034387,3.27137095,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BED,2021,0.092139631,0.0399843,1,25.50825445,0.205221038,2.957636681,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BED,2022,0.640862148,0.035511258,1,25.50825445,0.207255398,3.065590708,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BED,2023,-0.691931407,0.067728025,3,25.24939282,0.19841548,2.146472595,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BFC,2016,0.193543615,0.272180536,7,28.3444107,0.670820015,1.809863289,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2017,-0.255911722,0.171030899,8,28.036926,0.682140112,1.229190007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2018,0.075551093,0.168832332,8,27.21160705,0.680205021,0.553003635,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2019,-0.467531698,0.15097301,7,27.63431397,0.654403107,0.869831782,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2020,0.067266813,0.165393887,10,28.05392358,0.605047214,1.264348848,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BFC,2021,0.309354676,0.194417238,9,27.61996652,0.646615852,0.726158211,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BFC,2022,-0.252885235,0.195614125,10,28.0576619,0.683651272,1.126387694,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BFC,2023,0.547384789,0.087995442,9,28.23811605,0.627817988,1.427245895,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BHN,2016,1.017570369,,10,31.17977606,0.552717556,7.882189553,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2017,0.136236839,0.018925822,7,30.59038812,0.529653809,4.265845548,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2018,-0.09790457,0.025113437,8,30.45960021,0.464214109,3.431807065,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2019,0.012463855,0.030915165,3,30.58798138,0.333318864,3.713049381,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2020,-0.056552622,0.034335205,8,30.19449246,0.253581942,2.263222729,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BHN,2021,-0.260276442,0.024973254,8,29.97580326,0.317852311,2.157448307,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BHN,2022,0.062054458,0.048528011,7,29.85049196,0.266594413,1.734724683,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BHN,2023,-0.128555431,0.038542394,6,29.80409188,0.257689093,1.655243499,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BKC,2016,-0.409674234,0.021320153,2,25.30232962,0.432456326,0.645187711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2017,0.0329456,0.030830574,4,25.39434852,0.433220682,0.706664932,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2018,0.176838558,-0.08422376,3,25.02662374,0.518702936,0.520190139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2019,-0.084615411,0.172732787,3,24.79551202,0.571397403,0.378811618,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2020,-0.667255045,-0.392418238,2,25.18755411,0.660467742,0.658533974,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BKC,2021,-0.230685597,0.052143442,5,25.38329868,0.677048692,0.774330559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BKC,2022,0.096755283,0.02809947,7,25.11759552,0.5378948,0.455180038,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BKC,2023,0.002571628,0.063329651,2,25.0423721,0.503174106,0.410366589,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BKG,2021,0.080080407,0.072624825,6,25.47547577,0.134520398,0.288877501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BKG,2022,-0.375033761,0.227386325,9,26.28071122,0.057222556,0.297398149,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BKG,2023,0.087325201,0.041558681,7,26.20700802,0.036635935,0.272991497,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BMC,2016,-0.170390166,0.044626525,5,25.94841798,0.128987115,0.972059701,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2017,-0.505985223,0.052063819,2,25.82058461,0.148542424,0.849960832,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2018,0.197749712,0.082327507,4,25.85776361,0.199790615,0.865393571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2019,0.072287107,0.094703961,5,25.96166321,0.091176544,0.937759221,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2020,-0.026836237,0.079068301,8,26.35388309,0.11544066,1.378882708,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BMC,2021,0.357194909,0.06255198,8,25.81298001,0.145390982,0.78009737,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BMC,2022,-0.095827975,0.131444295,9,26.14178937,0.089836246,1.036453853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BMC,2023,0.111768888,0.107282491,8,26.19005611,0.089590582,1.036747167,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BMP,2016,0.275400669,0.105310202,9,28.95693315,0.205356702,1.639096979,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2017,-0.380499767,0.123404641,8,29.0502611,0.147330026,1.687971703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2018,0.197275019,0.103437895,8,28.94600009,0.12749671,1.518011473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2019,0.073746257,0.113504363,7,29.29959337,0.133556481,2.148229887,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2020,0.015852037,0.098515733,10,29.15006164,0.182357695,1.848187253,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BMP,2021,-0.148286823,0.04693177,8,29.23258266,0.191875332,2.162994285,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BMP,2022,0.392828367,0.139951815,9,29.19388986,0.139081221,1.820645792,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BMP,2023,0.445236625,0.218126457,9,29.81963565,0.173662607,3.317375952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BNA,2020,-0.106563019,0.120771544,5,26.51627945,0.495563541,2.066262181,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BNA,2021,0.194985497,0.200766774,7,26.14380029,0.355356162,0.607154742,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
BNA,2022,-0.367239174,0.305603745,8,26.42704251,0.509940342,0.695640341,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
BNA,2023,-0.062868203,0.152677955,9,26.36693859,0.549616525,0.586675386,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BPC,2016,0.330778818,0.356231618,6,24.89148025,0.536566242,0.651503677,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2017,-0.218642182,0.21831154,3,24.89148025,0.591220635,0.62683053,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2018,0.099251812,0.088004715,3,24.47418068,0.550249992,0.432426556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2019,-0.220224444,0.123061564,2,24.52636644,0.561896324,0.457673691,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2020,-0.563507992,0.118678617,2,24.61549422,0.527137289,0.503503665,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BPC,2021,-0.284767928,0.076621733,2,24.3095587,0.473270319,0.374123388,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BPC,2022,0.366625595,0.030199261,2,24.40964216,0.547039758,0.425253329,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BPC,2023,-0.118694324,0.028258458,4,24.25549148,0.498174208,0.364357931,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BRC,2016,0.038442289,0.171852916,5,25.541529,0.286899771,0.63769618,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2017,-0.276326922,0.124083352,3,25.4902357,0.23735901,0.600222977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2018,0.1772971,0.144442909,3,25.56133162,0.251794902,0.633055985,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2019,0.153802799,0.155092039,3,25.72385055,0.242173078,0.728497208,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2020,-0.240688598,0.142251175,4,25.99578427,0.297287151,0.943146065,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BRC,2021,0.169687835,0.111321273,6,25.53952699,0.320564478,0.583815213,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BRC,2022,-0.036346535,0.150777838,6,25.77264072,0.319933008,0.741447899,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BRC,2023,0.1443269,0.124547616,4,25.7805459,0.278036115,0.749071811,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BSC,2016,0.599294056,0.033689785,1,24.53813361,0.196826366,1.262120141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2017,-0.297859559,0.019819711,3,24.61174543,0.21595812,1.309259203,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2018,0.261438591,0.013732005,1,24.61174543,0.165713447,1.259189203,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2019,0.065375142,0.006680651,6,24.33049425,0.129442708,0.969068685,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2020,-0.678144679,0.024159812,1,24.98885531,0.066092168,1.890150145,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BSC,2021,-0.039643305,0.001608401,1,24.43585476,0.070852893,1.087707999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BSC,2022,-0.112079692,0.045668416,3,24.35581205,0.067411508,0.996228737,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BSC,2023,-0.172872587,0.070492214,1,24.35581205,0.072518142,0.975428975,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BST,2016,0.126847017,0.105894383,5,23.17943002,0.247264971,0.868287553,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2017,-0.277351951,0.121196498,1,24.75236051,0.240368216,4.208549102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2018,3.30302052,0.024746949,1,24.63628834,0.324961492,3.592222673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2019,-0.066842232,0.027229247,5,23.55294353,0.234643442,1.213117566,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BST,2020,-0.568801023,0.090130838,4,23.62797871,0.228861397,1.29500092,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BST,2021,-0.348545441,0.083193242,1,23.47883555,0.321710679,1.096565551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BST,2022,0.419105062,0.13128671,3,23.6807769,0.407927564,1.29221519,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BST,2023,-0.267914037,0.115652924,1,23.55941604,0.434100198,1.099114961,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
BTP,2016,-0.146620311,0.180117717,7,27.28526,0.387625499,0.639702241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2017,-0.2904457,0.130213353,6,27.27235659,0.622941501,0.622892772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2018,0.369103545,0.196540436,6,27.30220956,0.424139663,0.661504619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2019,0.0372546,0.253443065,6,27.50326215,0.385570651,0.717073683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2020,-0.339841873,0.091958868,8,27.67637766,0.284492218,0.855459535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BTP,2021,0.041730487,0.121576568,6,27.48242806,0.332091273,0.675868212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BTP,2022,0.120330371,0.082077536,7,27.61989905,0.22284572,0.795618493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BTP,2023,0.251771157,0.072624633,7,27.52367102,0.175259268,0.747275968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BTS,2016,0.201039273,0.135247483,4,27.00436431,0.664574448,0.390698125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2017,-0.54565826,0.006004354,2,26.94552346,0.651214284,0.378198317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2018,0.206954783,0.039958119,1,26.99204348,0.617217044,0.390376034,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2019,-0.002044023,0.11052316,3,27.23320554,0.598040284,0.476349244,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2020,-0.401200775,0.025707766,2,27.91953769,0.571700736,0.955147089,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTS,2021,0.089300644,0.037480309,8,27.5278659,0.528419498,0.622848033,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
BTS,2022,0.156285685,0.059790006,9,27.22639051,0.572315785,0.469261304,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
BTS,2023,-0.148522559,-0.144261611,7,27.20769838,0.637509609,0.516374454,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BTT,2016,-0.125549157,0.070109509,10,26.6394679,0.304601829,1.274846377,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
